[2024-10-24 11:09:35,889] [utils.logger] [INFO] Starting training...
[2024-10-24 11:10:22,452] [utils.logger] [DEBUG] Epoch [11/15] - Iter [55/409] - Loss: 1.93315 - cls_loss: 0.02764 - reg_loss: 1.65679 - batch_positives: 133.00000 - lr: 0.00010
[2024-10-24 11:10:23,252] [utils.logger] [DEBUG] Epoch [11/15] - Iter [56/409] - Loss: 2.73380 - cls_loss: 0.04336 - reg_loss: 2.30021 - batch_positives: 133.00000 - lr: 0.00010
[2024-10-24 11:10:24,098] [utils.logger] [DEBUG] Epoch [11/15] - Iter [57/409] - Loss: 2.30993 - cls_loss: 0.02880 - reg_loss: 2.02188 - batch_positives: 130.00000 - lr: 0.00010
[2024-10-24 11:10:24,958] [utils.logger] [DEBUG] Epoch [11/15] - Iter [58/409] - Loss: 1.83287 - cls_loss: 0.03087 - reg_loss: 1.52418 - batch_positives: 143.00000 - lr: 0.00010
[2024-10-24 11:10:25,733] [utils.logger] [DEBUG] Epoch [11/15] - Iter [59/409] - Loss: 2.49268 - cls_loss: 0.03551 - reg_loss: 2.13756 - batch_positives: 139.00000 - lr: 0.00010
[2024-10-24 11:10:26,502] [utils.logger] [DEBUG] Epoch [11/15] - Iter [60/409] - Loss: 2.53563 - cls_loss: 0.03604 - reg_loss: 2.17522 - batch_positives: 143.00000 - lr: 0.00010
[2024-10-24 11:10:27,272] [utils.logger] [DEBUG] Epoch [11/15] - Iter [61/409] - Loss: 1.90616 - cls_loss: 0.02302 - reg_loss: 1.67594 - batch_positives: 130.00000 - lr: 0.00010
[2024-10-24 11:10:28,037] [utils.logger] [DEBUG] Epoch [11/15] - Iter [62/409] - Loss: 2.14490 - cls_loss: 0.02469 - reg_loss: 1.89802 - batch_positives: 122.00000 - lr: 0.00010
[2024-10-24 11:10:28,818] [utils.logger] [DEBUG] Epoch [11/15] - Iter [63/409] - Loss: 1.74935 - cls_loss: 0.03207 - reg_loss: 1.42865 - batch_positives: 122.00000 - lr: 0.00010
[2024-10-24 11:10:29,591] [utils.logger] [DEBUG] Epoch [11/15] - Iter [64/409] - Loss: 2.16675 - cls_loss: 0.02708 - reg_loss: 1.89595 - batch_positives: 120.00000 - lr: 0.00010
[2024-10-24 11:10:30,405] [utils.logger] [DEBUG] Epoch [11/15] - Iter [65/409] - Loss: 2.78854 - cls_loss: 0.03202 - reg_loss: 2.46837 - batch_positives: 125.00000 - lr: 0.00010
[2024-10-24 11:10:31,241] [utils.logger] [DEBUG] Epoch [11/15] - Iter [66/409] - Loss: 2.70094 - cls_loss: 0.03380 - reg_loss: 2.36297 - batch_positives: 129.00000 - lr: 0.00010
[2024-10-24 11:10:32,178] [utils.logger] [DEBUG] Epoch [11/15] - Iter [67/409] - Loss: 2.01855 - cls_loss: 0.02632 - reg_loss: 1.75535 - batch_positives: 142.00000 - lr: 0.00010
[2024-10-24 11:10:32,958] [utils.logger] [DEBUG] Epoch [11/15] - Iter [68/409] - Loss: 2.44724 - cls_loss: 0.04183 - reg_loss: 2.02893 - batch_positives: 124.00000 - lr: 0.00010
[2024-10-24 11:10:33,724] [utils.logger] [DEBUG] Epoch [11/15] - Iter [69/409] - Loss: 2.04586 - cls_loss: 0.02328 - reg_loss: 1.81305 - batch_positives: 126.00000 - lr: 0.00010
[2024-10-24 11:10:34,528] [utils.logger] [DEBUG] Epoch [11/15] - Iter [70/409] - Loss: 2.63650 - cls_loss: 0.03644 - reg_loss: 2.27206 - batch_positives: 133.00000 - lr: 0.00010
[2024-10-24 11:10:35,356] [utils.logger] [DEBUG] Epoch [11/15] - Iter [71/409] - Loss: 2.74787 - cls_loss: 0.04552 - reg_loss: 2.29264 - batch_positives: 142.00000 - lr: 0.00010
[2024-10-24 11:10:36,221] [utils.logger] [DEBUG] Epoch [11/15] - Iter [72/409] - Loss: 2.20539 - cls_loss: 0.03488 - reg_loss: 1.85657 - batch_positives: 138.00000 - lr: 0.00010
[2024-10-24 11:10:37,091] [utils.logger] [DEBUG] Epoch [11/15] - Iter [73/409] - Loss: 2.85492 - cls_loss: 0.05925 - reg_loss: 2.26245 - batch_positives: 148.00000 - lr: 0.00010
[2024-10-24 11:10:37,872] [utils.logger] [DEBUG] Epoch [11/15] - Iter [74/409] - Loss: 2.04068 - cls_loss: 0.03173 - reg_loss: 1.72337 - batch_positives: 135.00000 - lr: 0.00010
[2024-10-24 11:10:38,658] [utils.logger] [DEBUG] Epoch [11/15] - Iter [75/409] - Loss: 2.56084 - cls_loss: 0.05826 - reg_loss: 1.97823 - batch_positives: 134.00000 - lr: 0.00010
